Periodo;Sede;Facultad  ;Código Depto;Departamento;Id Asignatura;Asignatura;Sección;Duración;Jornada;Cupo;Inscritos;Día;Hora Inicio;Hora Fin;Fecha Inicio;Fecha Fin;Lugar;Edificio;Profesor Principal;RUN
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;50;S;Vespertino;33;32;miércoles;21:40;23:00;01/08/24;30/12/24;41;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;10;S;Diurno;75;75;lunes;14:15;15:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;10;S;Diurno;75;75;lunes;15:45;17:05;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;10;S;Diurno;75;75;lunes;17:15;18:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;220;S;Diurno;40;32;miércoles;08:15;09:35;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;220;S;Diurno;40;32;miércoles;09:45;11:05;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;220;S;Diurno;40;32;miércoles;11:15;12:35;01/08/24;30/12/24;508;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;210;S;Diurno;55;43;lunes;08:15;09:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;210;S;Diurno;55;43;lunes;09:45;11:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;210;S;Diurno;55;43;lunes;11:15;12:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;230;S;Diurno;55;42;miércoles;14:15;15:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;230;S;Diurno;55;42;miércoles;15:45;17:05;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;230;S;Diurno;55;42;miércoles;17:15;18:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;20;S;Diurno;75;63;miércoles;14:15;15:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;20;S;Diurno;75;63;miércoles;15:45;17:05;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13457;ENCANTAMIENTOS  I;20;S;Diurno;75;63;miércoles;17:15;18:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;20;S;Diurno;70;69;martes;14:15;15:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;20;S;Diurno;70;69;martes;15:45;17:05;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13458;ESTUDIOS DE DEMONIOS NECROFAGOS  I;20;S;Diurno;70;69;martes;17:15;18:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;210;S;Diurno;50;49;lunes;14:15;15:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;210;S;Diurno;50;49;lunes;15:45;17:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13459;TEORIA MAGICA II;210;S;Diurno;50;49;lunes;17:15;18:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13462;ENCANTAMIENTOS  II;210;S;Diurno;40;32;jueves;14:15;15:35;01/08/24;30/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13462;ENCANTAMIENTOS  II;210;S;Diurno;40;32;jueves;15:45;17:05;01/08/24;30/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13462;ENCANTAMIENTOS  II;210;S;Diurno;40;32;jueves;17:15;18:35;01/08/24;30/12/24;401 (H);BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;210;S;Diurno;55;16;miércoles;14:15;15:35;01/08/24;30/12/24;513 (H);BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;210;S;Diurno;55;16;miércoles;15:45;17:05;01/08/24;30/12/24;513 (H);BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13463;ESTUDIOS DE DEMONIOS NECROFAGOS  II;210;S;Diurno;55;16;miércoles;17:15;18:35;01/08/24;30/12/24;513 (H);BEAUXBATON - EDIFICIO B;;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13467;POCIONES I;10;S;Diurno;70;64;jueves;08:15;09:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13467;POCIONES I;10;S;Diurno;70;64;jueves;09:45;11:05;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13467;POCIONES I;10;S;Diurno;70;64;jueves;11:15;12:35;01/08/24;30/12/24;AULA B (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;20;S;Diurno;59;57;martes;08:15;09:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;20;S;Diurno;59;57;martes;09:45;11:05;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;20;S;Diurno;59;57;martes;11:15;12:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;220;S;Diurno;25;4;lunes;14:15;15:35;01/08/24;30/12/24;503;BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;220;S;Diurno;25;4;lunes;15:45;17:05;01/08/24;30/12/24;503;BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13468;ENCANTAMIENTOS  III;220;S;Diurno;25;4;lunes;17:15;18:35;01/08/24;30/12/24;503;BEAUXBATON - EDIFICIO B;;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;40;S;Vespertino;30;17;jueves;18:50;20:10;01/08/24;30/12/24;212;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;40;S;Vespertino;30;17;jueves;20:15;21:35;01/08/24;30/12/24;212;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;40;S;Vespertino;30;17;jueves;21:40;23:00;01/08/24;30/12/24;212;HOGWARTS - TORRE B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;210;S;Diurno;55;53;jueves;08:15;09:35;01/08/24;30/12/24;AUDITORIO 1 (H) -;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;210;S;Diurno;55;53;jueves;09:45;11:05;01/08/24;30/12/24;AUDITORIO 1 (H) -;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;210;S;Diurno;55;53;jueves;11:15;12:35;01/08/24;30/12/24;AUDITORIO 1 (H) -;BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;20;S;Diurno;65;55;martes;14:15;15:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;20;S;Diurno;65;55;martes;15:45;17:05;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13469;ESTUDIOS DE DEMONIOS NECROFAGOS  III;20;S;Diurno;65;55;martes;17:15;18:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;10;S;Diurno;80;73;miércoles;14:15;15:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;46423089
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;10;S;Diurno;80;73;miércoles;15:45;17:05;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;46423089
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;10;S;Diurno;80;73;miércoles;17:15;18:35;01/08/24;30/12/24;AULA A (H);HOGWARTS - ;S;46423089
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;220;S;Diurno;38;20;viernes;14:15;15:35;01/08/24;30/12/24;206;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;220;S;Diurno;38;20;viernes;15:45;17:05;01/08/24;30/12/24;206;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;220;S;Diurno;38;20;viernes;17:15;18:35;01/08/24;30/12/24;206;BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;30;S;Vespertino;49;49;lunes;18:50;20:10;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;30;S;Vespertino;49;49;lunes;20:15;21:35;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;30;S;Vespertino;49;49;lunes;21:40;23:00;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;20;S;Diurno;80;74;miércoles;14:15;15:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;20;S;Diurno;80;74;miércoles;15:45;17:05;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;20;S;Diurno;80;74;miércoles;17:15;18:35;01/08/24;30/12/24;AULA C (H);HOGWARTS - ;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;210;S;Diurno;57;55;viernes;08:15;09:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;210;S;Diurno;57;55;viernes;09:45;11:05;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13470;ADIVINACION  I;210;S;Diurno;57;55;viernes;11:15;12:35;01/08/24;30/12/24;102 (H);BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13479;MAGIA BLANCA;20;S;Vespertino;46;44;martes;18:50;20:10;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13479;MAGIA BLANCA;20;S;Vespertino;46;44;martes;20:15;21:35;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13479;MAGIA BLANCA;20;S;Vespertino;46;44;martes;21:40;23:00;01/08/24;30/12/24;206;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;20;S;Vespertino;45;45;miércoles;18:50;20:10;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;20;S;Vespertino;45;45;miércoles;20:15;21:35;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13480;ENCANTAMIENTOS  V;20;S;Vespertino;45;45;miércoles;21:40;23:00;01/08/24;30/12/24;204;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;30;S;Vespertino;43;36;lunes;18:50;20:10;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;30;S;Vespertino;43;36;lunes;20:15;21:35;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;30;S;Vespertino;43;36;lunes;21:40;23:00;01/08/24;30/12/24;417;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;10;S;Diurno;40;34;lunes;14:15;15:35;01/08/24;30/12/24;409 (H);HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;10;S;Diurno;40;34;lunes;15:45;17:05;01/08/24;30/12/24;9 (H);HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;10;S;Diurno;40;34;lunes;17:15;18:35;01/08/24;30/12/24;9 (H);HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;20;S;Diurno;40;37;lunes;14:15;15:35;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;20;S;Diurno;40;37;lunes;15:45;17:05;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;20;S;Diurno;40;37;lunes;17:15;18:35;01/08/24;30/12/24;411;HOGWARTS - TORRE B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;220;S;Diurno;28;23;jueves;15:45;17:05;01/08/24;30/12/24;512;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;220;S;Diurno;28;23;jueves;17:15;18:35;01/08/24;30/12/24;512;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;220;S;Diurno;28;23;jueves;18:50;20:10;01/08/24;30/12/24;512;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;210;S;Diurno;31;29;lunes;08:15;09:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;210;S;Diurno;31;29;lunes;09:45;11:05;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13482;ADIVINACION  III;210;S;Diurno;31;29;lunes;11:15;12:35;01/08/24;30/12/24;104;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;210;S;Diurno;25;6;miércoles;14:15;15:35;01/08/24;30/12/24;501;BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;210;S;Diurno;25;6;miércoles;15:45;17:05;01/08/24;30/12/24;501;BEAUXBATON - EDIFICIO B;;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13486;ENCANTAMIENTOS  VI;210;S;Diurno;25;6;miércoles;17:15;18:35;01/08/24;30/12/24;501;BEAUXBATON - EDIFICIO B;;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;20;S;Vespertino;40;38;lunes;18:50;20:10;01/08/24;30/12/24;412;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;20;S;Vespertino;40;38;lunes;20:15;21:35;01/08/24;30/12/24;412;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;20;S;Vespertino;40;38;lunes;21:40;23:00;01/08/24;30/12/24;412;HOGWARTS - TORRE B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;220;S;Diurno;27;26;viernes;14:15;15:35;01/08/24;31/12/24;402;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;220;S;Diurno;27;26;viernes;15:45;17:05;01/08/24;31/12/24;402;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13489;OROCRUX;220;S;Diurno;27;26;viernes;17:15;18:35;01/08/24;31/12/24;402;BEAUXBATON - EDIFICIO B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;10;S;Diurno;56;54;martes;14:15;15:35;01/08/24;30/12/24;305 (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;10;S;Diurno;56;54;martes;15:45;17:05;01/08/24;30/12/24;305 (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13490;XILOMANCIA;10;S;Diurno;56;54;martes;17:15;18:35;01/08/24;30/12/24;305 (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;10;S;Diurno;53;50;martes;08:15;09:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;10;S;Diurno;53;50;martes;09:45;11:05;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;10;S;Diurno;53;50;martes;11:15;12:35;01/08/24;30/12/24;AULA D (H);HOGWARTS - ;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;20;S;Vespertino;50;49;viernes;18:50;20:10;01/08/24;30/12/24;317;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;20;S;Vespertino;50;49;viernes;20:15;21:35;01/08/24;30/12/24;317;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;20;S;Vespertino;50;49;viernes;21:40;23:00;01/08/24;30/12/24;317;HOGWARTS - TORRE B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;210;S;Diurno;40;34;jueves;08:15;09:35;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;210;S;Diurno;40;34;jueves;09:45;11:05;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13491;MAGIA DE SOCIEDADES;210;S;Diurno;40;34;jueves;11:15;12:35;01/08/24;30/12/24;204;BEAUXBATON - EDIFICIO A;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;40;S;Vespertino;15;4;miércoles;18:50;20:10;01/08/24;30/12/24;202;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;40;S;Vespertino;15;4;miércoles;20:15;21:35;01/08/24;30/12/24;202;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;40;S;Vespertino;15;4;miércoles;21:40;23:00;01/08/24;30/12/24;202;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;10;S;Diurno;20;7;martes;08:15;09:35;01/08/24;30/12/24;405;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;10;S;Diurno;20;7;martes;09:45;11:05;01/08/24;30/12/24;405;HOGWARTS - TORRE B;S;100
2024-02;hogwarts;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH13493;ARTES OSCURAS I;10;S;Diurno;20;7;martes;11:15;12:35;01/08/24;30/12/24;405;HOGWARTS - TORRE B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;210;S;Diurno;20;18;miércoles;09:45;11:05;01/08/24;31/12/24;501;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;210;S;Diurno;20;18;miércoles;11:15;12:35;01/08/24;31/12/24;501;BEAUXBATON - EDIFICIO B;S;100
2024-02;Beauxbaton;Facultad de Magia y Hechicería;4010;ESCUELA DE MAGIA;GH23494;PREPARACIÓN T.I.M.O;210;S;Diurno;20;18;miércoles;12:45;14:05;01/08/24;31/12/24;501;BEAUXBATON - EDIFICIO B;S;100
